/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0047,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0048,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0049,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0050,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0051,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0052,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0053,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0054,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0055,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0056,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0057,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0058,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0059,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0060,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0061,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0062,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0063,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0064,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0065,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0066,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0067,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0068,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0069,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0070,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0071,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0072,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0073,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0074,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0075,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0076,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0077,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0078,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0079,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0080,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0081,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0082,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0083,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0084,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0085,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0086,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0087,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0088,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0089,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0090,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0091,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0092,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0093,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0094,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0095,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0096,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0097,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0098,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0099,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0100,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0101,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0102,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0103,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0104,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0105,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0106,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0107,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0108,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0109,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0110,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0111,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0112,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0113,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0114,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0115,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0116,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0117,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0118,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0119,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0120,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0121,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0122,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0123,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0124,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0209,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0210,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0211,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0212,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0213,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0214,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0215,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0216,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0217,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0218,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0219,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0220,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0221,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0222,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0223,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0224,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0225,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0226,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0227,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0228,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0229,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0230,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0231,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0232,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0233,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0234,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0235,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0236,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0237,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0238,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0239,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0240,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0346,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0347,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0348,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0349,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0350,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0351,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0352,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0353,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0354,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0355,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0356,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0357,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0358,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0359,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0443,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0444,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0445,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0446,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0447,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0448,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0449,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0450,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0451,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0452,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0453,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0454,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0455,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0456,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0457,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0458,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0469,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0470,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,elsie_stecker_0471,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7007,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7008,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7009,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7010,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7011,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7012,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7015,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7020,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7021,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7022,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7023,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7024,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7025,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7026,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7027,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7028,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7029,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7030,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7031,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7032,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7033,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7034,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7035,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7036,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7037,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7038,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7039,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7040,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,felicia_williams_7041,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0125,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0126,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0127,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0128,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0129,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0130,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0131,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0132,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0133,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0134,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0135,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0136,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0137,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0138,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0139,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0140,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0141,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0142,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0143,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0144,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0145,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0146,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0147,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0148,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0149,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0150,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0151,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0152,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0153,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0154,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0155,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0156,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0157,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0158,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0159,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0160,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0161,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0162,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0163,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0164,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0165,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0166,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0167,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0168,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0169,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0170,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0171,l
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0172,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0173,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0174,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0175,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0176,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0177,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0178,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0179,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0180,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0181,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0182,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0183,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0184,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0185,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0186,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0187,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0188,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0189,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0190,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0191,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0192,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_0193,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1740,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1741,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1742,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1746,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1747,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1748,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1750,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1751,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1752,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1753,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1754,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1761,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joseph_hill_1762,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joy_maisel_6419,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joy_maisel_6420,r
/home/ksw38/MachineTranslation/mediapipe_res_chicago//aslized,joy_maisel_6421,l
